,Unnamed: 0,mat_id,composition,volume,density_atomic,density,nsites,crys_sys,spc_grp,A_lat,B_lat,C_lat,alpha,beta,gamma,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,total_magnetization,total_magnetization_normalized_vol,num_magnetic_sites,num_unique_magnetic_sites,min_bond,max_bond,mean_bond,varience_bond,valence_density,electron_density,gilman_density,outer_density,reduced_valence_density,reduced_electron_density,reduced_gilman_density,reduced_outer_density,avg_ Atomic_Number,avg_ Atomic_Weight,avg_Period,avg_group,avg_families,avg_Mendeleev Number,avg_Atomic Radus,avg_ Covalent_Radius,avg_Zunger radii sum,avg_ionic radius,avg_crystal radius,avg_ Pauling_Electronegativity,avg_MB electonegativity,avg_Gordy electonegativity,avg_Mullinke EN,avg_Allred-Rockow electronegativity,avg_metallic valence,avg_number of valence electrons,avg_gilmor number of valence electron,avg_valence s,avg_valence p,avg_valence d,avg_outer shell electrons,avg_1st ionization potential (kJ/mol),avg_polarizability(A^3),avg_Melting point (K),avg_Boiling Point (K),avg_Density (g/mL),avg_specific heat (J/g K) ,avg_heat of fusion (kJ/mol) ,avg_heat of vaporization (kJ/mol) ,avg_thermal conductivity (W/(m K)) ,avg_heat atomization (kJ/mol),avg_Cohesive energy,avg_electron affinity (kJ/mol),diff_ Atomic_Number,diff_ Atomic_Weight,diff_Period,diff_group,diff_families,diff_Mendeleev Number,diff_Atomic Radus,diff_ Covalent_Radius,diff_Zunger radii sum,diff_ionic radius,diff_crystal radius,diff_ Pauling_Electronegativity,diff_MB electonegativity,diff_Gordy electonegativity,diff_Mullinke EN,diff_Allred-Rockow electronegativity,diff_metallic valence,diff_number of valence electrons,diff_gilmor number of valence electron,diff_valence s,diff_valence p,diff_valence d,diff_outer shell electrons,diff_1st ionization potential (kJ/mol),diff_polarizability(A^3),diff_Melting point (K),diff_Boiling Point (K),diff_Density (g/mL),diff_specific heat (J/g K) ,diff_heat of fusion (kJ/mol) ,diff_heat of vaporization (kJ/mol) ,diff_thermal conductivity (W/(m K)) ,diff_heat atomization (kJ/mol),diff_Cohesive energy,diff_electron affinity (kJ/mol),max_ Atomic_Number,max_ Atomic_Weight,max_Period,max_group,max_families,max_Mendeleev Number,max_Atomic Radus,max_ Covalent_Radius,max_Zunger radii sum,max_ionic radius,max_crystal radius,max_ Pauling_Electronegativity,max_MB electonegativity,max_Gordy electonegativity,max_Mullinke EN,max_Allred-Rockow electronegativity,max_metallic valence,max_number of valence electrons,max_gilmor number of valence electron,max_valence s,max_valence p,max_valence d,max_outer shell electrons,max_1st ionization potential (kJ/mol),max_polarizability(A^3),max_Melting point (K),max_Boiling Point (K),max_Density (g/mL),max_specific heat (J/g K) ,max_heat of fusion (kJ/mol) ,max_heat of vaporization (kJ/mol) ,max_thermal conductivity (W/(m K)) ,max_heat atomization (kJ/mol),max_Cohesive energy,max_electron affinity (kJ/mol),min_ Atomic_Number,min_ Atomic_Weight,min_Period,min_group,min_families,min_Mendeleev Number,min_Atomic Radus,min_ Covalent_Radius,min_Zunger radii sum,min_ionic radius,min_crystal radius,min_ Pauling_Electronegativity,min_MB electonegativity,min_Gordy electonegativity,min_Mullinke EN,min_Allred-Rockow electronegativity,min_metallic valence,min_number of valence electrons,min_gilmor number of valence electron,min_valence s,min_valence p,min_valence d,min_outer shell electrons,min_1st ionization potential (kJ/mol),min_polarizability(A^3),min_Melting point (K),min_Boiling Point (K),min_Density (g/mL),min_specific heat (J/g K) ,min_heat of fusion (kJ/mol) ,min_heat of vaporization (kJ/mol) ,min_thermal conductivity (W/(m K)) ,min_heat atomization (kJ/mol),min_Cohesive energy,min_electron affinity (kJ/mol),F_kJ/mol,S _J/K/mol,c_v_J/K/mol,e_kJ/mol
708,7138,mp-27286,Ba4 Ag24 O16,778.114641762679,17.6844236764245,7.24326955749688,44,3.0,52,6.64008391,9.11018522,12.8630161,90.0,90.0,90.0,-4.35468814022727,-0.836409430681818,0.0,0.9578,0.0,0.0,0,0,2.05973001528177,2.93439032787942,2.38292047053937,0.114471811206167,0.472938022559712,1.90203335159884,0.308437840799812,0.123375136319925,1.15467694488601,4.64380945225897,0.7530501814474,0.30122007257896,33.63636363636363,77.13943636363635,4.0,12.0,4.909090909090908,67.9090909090909,1.2863636363636364,1.1763636363636365,1.773818181818182,1.2863636363636364,1.279090909090909,2.3845454545454543,1.8890909090909087,5.5513,5.381818181818182,2.412818181818181,3.149090909090909,8.363636363636363,3.454545454545454,1.4545454545454546,1.4545454545454546,5.454545454545454,2.909090909090909,922.2727272727273,8.206545454545454,784.3681818181818,1562.240909090909,6.045974545454545,0.4812727272727273,6.949123636363636,150.82905454545454,235.6824509090909,261.8181818181818,2.7345454545454544,121.18454545454546,48.0,121.3276,4.0,14.0,5.0,78.0,1.5499999999999998,1.25,2.9370000000000003,1.5499999999999998,0.28,2.55,2.25,4.5181,5.140000000000001,2.729,5.44,9.0,4.0,1.0,4.0,10.0,5.0,811.0,38.907,1180.4,2395.0,10.49857,0.7160000000000001,11.07741,247.1701,428.97326,104.0,1.0500000000000005,127.022,56.0,137.327,6.0,16.0,7.0,87.0,2.15,1.98,3.402,2.15,1.49,3.44,3.32,8.3703,7.54,3.61,5.44,11.0,6.0,2.0,4.0,10.0,6.0,1314.0,39.7,1235.15,2485.15,10.5,0.92,11.3,250.58,429.0,284.0,2.95,140.976,8.0,15.9994,2.0,2.0,2.0,9.0,0.6,0.73,0.465,0.6,1.21,0.89,1.07,3.8522,2.4,0.881,0.0,2.0,2.0,1.0,0.0,0.0,1.0,503.0,0.793,54.75,90.15,0.00143,0.204,0.22259,3.4099,0.02674,180.0,1.9,13.954,-125.6428915,1649.7590541,973.0649029,369.2848247
709,7145,mp-27303,Na2 Ag6 O4,189.61787116773,15.8014892639775,6.63090186664153,12,3.0,72,5.95592933213151,6.10838885751363,6.73506902179185,116.966944821523,116.241651260356,90.0000032906329,-4.00018585166667,-0.714590730675287,0.0,0.6596,0.0,0.0,0,0,2.09662992667049,2.27789907217297,2.17197254709815,0.007699564969955,0.485186335198436,1.7719848763769,0.316425870781589,0.126570348312635,1.15620270377335,4.22265335291135,0.754045241591312,0.301618096636525,28.0,63.09886133333333,3.6666666666666665,11.0,4.5,61.833333333333336,1.3,1.1700000000000002,1.784166666666667,1.3,1.2416666666666667,2.2666666666666666,1.7899999999999998,5.139166666666666,5.208333333333334,2.2831666666666663,2.8866666666666667,7.666666666666667,3.166666666666667,1.3333333333333333,1.3333333333333333,5.0,2.6666666666666665,886.1666666666666,8.147666666666668,697.6500000000001,1465.3166666666666,5.41231,0.6291666666666667,6.157196666666667,142.5866333333333,238.0089133333333,243.16666666666663,2.5338333333333334,118.73416666666664,39.0,91.8688,3.0,15.0,6.0,85.0,1.2000000000000002,0.81,2.185,1.2000000000000002,0.1300000000000001,2.51,2.43,5.8325000000000005,4.69,2.741,5.44,10.0,5.0,1.0,4.0,10.0,5.0,818.0,22.807,1180.4,2395.0,10.49857,0.995,11.07741,247.1701,428.97326,175.0,1.837,88.10900000000001,47.0,107.8682,5.0,16.0,7.0,87.0,1.8,1.54,2.65,1.8,1.29,3.44,3.32,8.3703,7.54,3.61,5.44,11.0,6.0,2.0,4.0,10.0,6.0,1314.0,23.6,1235.15,2485.15,10.5,1.23,11.3,250.58,429.0,284.0,2.95,140.976,8.0,15.9994,2.0,1.0,1.0,2.0,0.6,0.73,0.465,0.6,1.16,0.93,0.89,2.5378,2.85,0.869,0.0,1.0,1.0,1.0,0.0,0.0,1.0,496.0,0.793,54.75,90.15,0.00143,0.235,0.22259,3.4099,0.02674,109.0,1.113,52.867,-15.6359904,391.8938336,261.0764452,101.9321596
710,7152,mp-27345,Na6 Bi2 O8,206.350629098966,12.8969143186854,5.50341780750949,16,2.0,13,5.65128476636804,5.82008627485355,6.66812247,90.0,90.0,109.803289164503,-5.182272291875,-1.7329198099569,0.0,0.9732,0.0,0.0,0,0,2.0682495546504,2.67148889095033,2.35774406830335,0.02487451162533,0.542765488474885,1.4344516481122,0.09692240865623,0.213229299043705,1.27193686629578,3.36154743235313,0.227131583267103,0.499689483187627,18.5,42.74340925,2.875,10.25,4.5,55.0,1.175,1.125,1.4758749999999998,1.175,1.1862499999999998,2.32125,2.26125,5.740425,5.425000000000001,2.382125,0.75,4.0,4.0,1.625,2.375,1.25,4.0,930.875,10.171500000000002,234.5,707.7750000000001,1.58359,0.93625,2.4980450000000003,51.16495,53.87212,191.25,1.999875,101.678625,75.0,192.98097,4.0,15.0,6.0,85.0,1.2000000000000002,0.81,2.185,1.2000000000000002,0.05,2.51,2.43,5.8325000000000005,4.69,2.741,3.0,5.0,5.0,1.0,4.0,10.0,5.0,818.0,22.807,489.4,1743.0,9.74857,1.11,11.07741,101.3901,140.97326,140.0,1.507,88.10900000000001,83.0,208.98037,6.0,16.0,7.0,87.0,1.8,1.54,2.65,1.8,1.21,3.44,3.32,8.3703,7.54,3.61,3.0,6.0,6.0,2.0,4.0,10.0,6.0,1314.0,23.6,544.15,1833.15,9.75,1.23,11.3,104.8,141.0,249.0,2.62,140.976,8.0,15.9994,2.0,1.0,1.0,2.0,0.6,0.73,0.465,0.6,1.16,0.93,0.89,2.5378,2.85,0.869,0.0,1.0,1.0,1.0,0.0,0.0,1.0,496.0,0.793,54.75,90.15,0.00143,0.12,0.22259,3.4099,0.02674,109.0,1.113,52.867,26.6434757,379.3314116,337.2969546,140.4428992
711,7166,mp-27377,K4 Zr5 O12,308.093586709533,14.6711231766444,4.3360644295838,21,5.0,164,5.83090512657123,5.83090437248129,10.4635759800008,89.9999793851321,90.0000441094294,119.999999994624,-8.34082292285714,-3.26747228128571,0.0,3.19,0.0,0.0,0,0,1.97032180271829,3.29270374541892,2.61469161257289,0.193894988301475,0.311593633042766,1.20742532804072,0.032457670108622,0.201237554673453,1.05428059145961,4.08533729190598,0.109820894943709,0.680889548650996,17.714285714285715,38.30980952380952,3.095238095238095,10.285714285714285,5.142857142857142,60.76190476190476,1.130952380952381,1.1490476190476189,1.6411904761904763,1.130952380952381,1.1857142857142855,2.4385714285714286,2.454285714285714,6.136042857142856,5.636190476190476,2.5169523809523806,1.1428571428571428,4.571428571428571,4.095238095238095,1.809523809523809,2.2857142857142856,0.4761904761904761,4.095238095238095,983.047619047619,12.981714285714284,601.35,1355.4833333333331,1.7146266666666663,0.7328571428571429,4.595575238095237,31.01899047619048,24.92480380952381,304.42857142857144,3.163142857142857,99.7282857142857,32.0,75.22460000000001,3.0,15.0,6.0,84.0,1.6,1.2999999999999998,3.225,1.6,0.66,2.62,2.52,5.5821000000000005,5.12,2.876,4.0,5.0,5.0,1.0,4.0,2.0,5.0,895.0,42.607,2070.4,4560.0,6.50857,0.65,16.67741,76.46010000000001,102.37326,519.0,5.316,99.166,40.0,91.224,5.0,16.0,7.0,87.0,2.2,2.03,3.69,2.2,1.52,3.44,3.32,8.3703,7.54,3.61,4.0,6.0,6.0,2.0,4.0,2.0,6.0,1314.0,43.4,2125.15,4650.15,6.51,0.92,16.9,79.87,102.4,609.0,6.25,140.976,8.0,15.9994,2.0,1.0,1.0,3.0,0.6,0.73,0.465,0.6,0.86,0.82,0.8,2.7882,2.42,0.734,0.0,1.0,1.0,1.0,0.0,0.0,1.0,419.0,0.793,54.75,90.15,0.00143,0.27,0.22259,3.4099,0.02674,90.0,0.934,41.81,47.8672587,478.3509119,428.7022379,191.3725322
712,7168,mp-27383,Nb12 Cu4 O32,581.161856123246,12.1075386692343,5.37465188270717,48,2.0,14,5.101033,7.662057,15.5628731665572,72.8315142189654,90.0,90.0,-8.86256824229167,-2.69784895229167,0.038492038690476,0.599800000000001,0.1728813,0.000297475304304,0,0,1.86888946665969,2.46790077851377,2.09342182922168,0.028430580071045,0.509324548542339,1.48667706061007,0.151420811728804,0.247779510101679,1.14736113170563,3.34905411416777,0.341107363480051,0.558175685694629,18.0,39.188361666666665,2.9166666666666665,12.833333333333332,5.999999999999999,75.08333333333333,0.875,0.9191666666666668,1.17,0.875,1.0608333333333333,2.8516666666666666,2.810833333333333,6.761083333333333,6.4,2.913333333333333,1.7033333333333334,6.166666666666666,4.916666666666667,1.6666666666666663,2.6666666666666665,1.8333333333333333,4.333333333333333,1101.0833333333333,5.0120000000000005,834.8000000000001,1550.5666666666666,2.89012,0.71,7.835893333333333,197.79826666666668,46.85949333333333,375.6666666666666,3.93,126.049475,33.0,76.90698,3.0,11.0,3.0,40.0,0.85,0.6100000000000001,2.295,0.85,0.5,1.84,2.24,4.868,3.54,2.2,5.44,6.0,4.0,1.0,4.0,10.0,5.0,662.0,14.907,2686.4,4925.0,8.958570000000002,0.66,26.17741,678.5901,400.97326,477.0,4.95,52.45909999999999,41.0,92.90638,5.0,16.0,7.0,87.0,1.45,1.34,2.76,1.45,1.21,3.44,3.32,8.3703,7.54,3.61,5.44,11.0,6.0,2.0,4.0,10.0,6.0,1314.0,15.7,2741.15,5015.15,8.96,0.92,26.4,682.0,401.0,726.0,7.57,140.976,8.0,15.9994,2.0,5.0,4.0,47.0,0.6,0.73,0.465,0.6,0.71,1.6,1.08,3.5023,4.0,1.41,0.0,5.0,2.0,1.0,0.0,0.0,1.0,652.0,0.793,54.75,90.15,0.00143,0.26,0.22259,3.4099,0.02674,249.0,2.62,88.5169,170.2918177,923.6845542,898.0471096,447.3971839
713,7176,mp-27407,Ca12 Be17 O29,698.954072563248,12.0509322855732,2.60887043441503,58,7.0,216,9.9614191058673,9.9614191058673,9.9614191058673,60.0,60.0,60.0,-7.16568996793104,-3.18135910773707,0.006200534051724,3.6699,0.0001824,2.60961352340493e-07,0,0,1.55125657342875,2.53816047024945,2.10542989990593,0.163795004959262,0.331924527099749,0.772582951008037,0.0,0.248943395324812,1.5332306070987,3.56872641307455,0.0,1.14992295532402,9.310344827586206,18.93320103448276,2.413793103448276,9.0,4.5,64.58620689655172,0.9801724137931034,0.9887931034482758,1.1697413793103448,0.9801724137931034,0.9610344827586206,2.387068965517241,2.327068965517241,5.920581034482758,5.661379310344827,2.480862068965517,1.0,4.0,4.0,2.0,2.0,0.0,4.0,1042.5689655172414,6.755120689655172,712.1224137931035,1359.201724137931,0.8636460344827586,1.1237931034482758,5.454053620689654,119.1256396551724,100.01337,256.2931034482758,2.663793103448276,56.3231724137931,16.0,31.06582,2.0,14.0,5.0,80.0,1.2000000000000002,1.01,2.535,1.2000000000000002,0.8,2.44,2.15,5.3575,5.34,2.576,2.0,4.0,4.0,0.0,4.0,0.0,4.0,724.0,22.007,1496.4,3153.0,1.84857,1.19,11.97741,288.9901,199.97326,146.0,1.4799999999999998,190.976,20.0,40.078,4.0,16.0,7.0,87.0,1.8,1.74,3.0,1.8,1.21,3.44,3.32,8.3703,7.54,3.61,2.0,6.0,6.0,2.0,4.0,0.0,6.0,1314.0,22.8,1551.15,3243.15,1.85,1.82,12.2,292.4,200.0,324.0,3.32,140.976,4.0,9.01218,2.0,2.0,2.0,7.0,0.6,0.73,0.465,0.6,0.41,1.0,1.17,3.0128,2.2,1.034,0.0,2.0,2.0,2.0,0.0,0.0,2.0,590.0,0.793,54.75,90.15,0.00143,0.63,0.22259,3.4099,0.02674,178.0,1.84,-50.0,396.446678,773.9530092,939.3361798,628.6325807
714,7181,mp-27418,K1 Au1 O2,68.3992278832322,17.0998069708081,6.50782484665668,4,3.0,47,3.081632,3.774016,5.88121,90.0,90.0,90.0,-4.69141117,-1.121996577625,0.027925331250001,1.0923,3.78e-05,5.52637817264988e-07,0,0,2.04836389823272,2.90962246844477,2.62253627837409,0.179822139336656,0.555561826880147,1.66668548064044,0.146200480757933,0.146200480757933,1.45978114406083,4.3793434321825,0.384152932647587,0.384152932647587,28.5,67.01591,3.5,11.0,4.75,60.75,1.1875,1.2075,1.82,1.1875,1.3625,2.56,2.1575,6.876975,5.8175,2.4685,1.61,6.0,3.75,1.5,2.0,2.5,3.5,984.25,12.7715,445.7625000000001,1141.65,5.040715,0.6795,3.832295,105.27245,104.86337,238.5,2.496,138.2705,71.0,180.96714,4.0,15.0,6.0,84.0,1.6,1.2999999999999998,3.225,1.6,0.31,2.62,2.52,5.5821000000000005,5.12,2.876,5.44,10.0,5.0,1.0,4.0,10.0,5.0,895.0,42.607,1282.4,3263.0,19.29857,0.792,12.32741,330.9901,316.97326,276.0,2.876,174.364,79.0,196.96654,6.0,16.0,7.0,87.0,2.2,2.03,3.69,2.2,1.52,3.44,3.32,8.3703,7.54,3.61,5.44,11.0,6.0,2.0,4.0,10.0,6.0,1314.0,43.4,1337.15,3353.15,19.3,0.92,12.55,334.4,317.0,366.0,3.81,222.747,8.0,15.9994,2.0,1.0,1.0,3.0,0.6,0.73,0.465,0.6,1.21,0.82,0.8,2.7882,2.42,0.734,0.0,1.0,1.0,1.0,0.0,0.0,1.0,419.0,0.793,54.75,90.15,0.00143,0.128,0.22259,3.4099,0.02674,90.0,0.934,48.383,3.19281,109.9653339,82.126805,36.1824101
715,7193,mp-27453,Li7 Sb1 O6,134.677349563261,9.61981068309009,3.28394954508162,14,5.0,146,5.88613623800138,5.88613623800138,5.88613705042832,57.1330766596445,57.1330766596445,57.1330798165572,-5.51635180785714,-2.14695226684524,0.022526040000001,3.4972,0.0001103,8.18994436389539e-07,0,0,1.8865438460478,2.42595809585579,2.04630352426545,0.015794140161465,0.430658905807736,0.891018425809108,0.074251535484092,0.252455220645914,1.26154713584498,2.61009752243789,0.217508126869824,0.739527631357401,8.571428571428571,19.02452857142857,2.2142857142857144,8.428571428571429,3.928571428571429,43.85714285714285,1.0857142857142856,1.2278571428571428,1.1303571428571428,1.0857142857142856,1.032857142857143,2.1107142857142858,2.025714285714286,5.555228571428572,5.082857142857143,2.1448571428571426,0.7142857142857143,3.4285714285714284,3.4285714285714284,1.5,1.9285714285714284,0.7142857142857142,3.214285714285714,882.7142857142857,12.961285714285715,314.87142857142857,1005.0071428571428,0.74997,2.209285714285714,3.014681428571429,79.93138571428571,44.09717428571429,205.92857142857144,2.1342857142857143,97.4530857142857,48.0,114.819,3.0,15.0,6.0,86.0,0.85,0.8999999999999999,1.2999999999999998,0.85,0.3099999999999999,2.46,2.42,5.148,4.53,2.698,3.0,5.0,5.0,1.0,4.0,10.0,5.0,794.0,23.507,849.4,2133.0,6.68857,3.39,19.64741,142.5101,84.67326,101.0,1.12,81.3434,51.0,121.76,5.0,16.0,7.0,87.0,1.45,1.63,1.765,1.45,1.21,3.44,3.32,8.3703,7.54,3.61,3.0,6.0,6.0,2.0,4.0,10.0,6.0,1314.0,24.3,904.15,2223.15,6.69,3.6,19.87,145.92,84.7,262.0,2.75,140.976,3.0,6.941,2.0,1.0,1.0,1.0,0.6,0.73,0.465,0.6,0.9,0.98,0.9,3.2223,3.01,0.912,0.0,1.0,1.0,1.0,0.0,0.0,1.0,520.0,0.793,54.75,90.15,0.00143,0.21,0.22259,3.4099,0.02674,161.0,1.63,59.6326,78.1745635,199.3505597,246.8053481,137.9797315
716,7205,mp-27522,K8 Zr8 O20,551.774427616022,15.3270674337784,4.10057919467601,36,3.0,52,5.85317354,8.71635253,10.81522058,90.0,90.0,90.0,-8.04022395555556,-3.14581920997222,0.014598480833341,3.7412,0.0,0.0,0,0,2.02572206062554,3.24038302482582,2.54484555606934,0.182938433619401,0.289973568893525,1.14539559712942,0.028997356889353,0.188482819780791,1.08385772678525,4.28123802080175,0.108385772678525,0.704507522410415,17.555555555555557,37.849066666666666,3.111111111111111,10.0,5.0,58.77777777777778,1.1666666666666667,1.1788888888888889,1.706111111111111,1.1666666666666667,1.201111111111111,2.388888888888889,2.4,6.036900000000001,5.535555555555556,2.462,1.1111111111111112,4.444444444444445,4.0,1.7777777777777777,2.2222222222222223,0.4444444444444444,4.0,965.3333333333331,14.062777777777775,577.4277777777777,1313.0388888888888,1.638572222222222,0.7377777777777779,4.397883333333333,32.57661111111111,27.81485555555556,293.66666666666663,3.052,98.3628888888889,32.0,75.22460000000001,3.0,15.0,6.0,84.0,1.6,1.2999999999999998,3.225,1.6,0.66,2.62,2.52,5.5821000000000005,5.12,2.876,4.0,5.0,5.0,1.0,4.0,2.0,5.0,895.0,42.607,2070.4,4560.0,6.50857,0.65,16.67741,76.46010000000001,102.37326,519.0,5.316,99.166,40.0,91.224,5.0,16.0,7.0,87.0,2.2,2.03,3.69,2.2,1.52,3.44,3.32,8.3703,7.54,3.61,4.0,6.0,6.0,2.0,4.0,2.0,6.0,1314.0,43.4,2125.15,4650.15,6.51,0.92,16.9,79.87,102.4,609.0,6.25,140.976,8.0,15.9994,2.0,1.0,1.0,3.0,0.6,0.73,0.465,0.6,0.86,0.82,0.8,2.7882,2.42,0.734,0.0,1.0,1.0,1.0,0.0,0.0,1.0,419.0,0.793,54.75,90.15,0.00143,0.27,0.22259,3.4099,0.02674,90.0,0.934,41.81,61.0995792,878.1066776,740.5028885,324.5315825
718,7217,mp-27556,Cs8 Nb8 O24,769.575885775833,19.2393971443958,4.72647091158344,40,2.0,14,16.04611897,5.1696004769798,9.2914974748482,86.8390443219499,90.0,90.0,-8.00268192875,-2.83532721958621,0.0,3.3425,0.0,0.0,0,0,1.80735337589147,3.4339783421836,2.61986935282009,0.326575946355848,0.249488066802456,1.24744033401228,0.041581344467076,0.145534705634766,1.01555686891807,5.07778434459033,0.169259478153011,0.592408173535539,24.000000000000004,54.762002,3.4000000000000004,10.8,5.2,62.6,1.17,1.176,1.693,1.17,1.244,2.5420000000000003,2.552,6.609159999999999,5.76,2.5798,1.2,4.8,4.4,1.6,2.4,0.8,4.0,994.0,15.535800000000002,641.39,1245.55,2.088858,0.652,5.8319540000000005,151.99394,22.556044000000004,310.40000000000003,3.2468000000000004,111.38998,47.0,116.90603,4.0,15.0,6.0,82.0,2.0,1.62,3.845,2.0,1.03,2.65,2.55,4.868,5.359999999999999,2.951,5.0,5.0,5.0,1.0,4.0,4.0,5.0,938.0,58.807,2686.4,4925.0,8.568570000000001,0.68,26.17741,678.5901,58.97326,647.0,6.766,95.471,55.0,132.90543,6.0,16.0,7.0,87.0,2.6,2.35,4.31,2.6,1.81,3.44,3.32,8.3703,7.54,3.61,5.0,6.0,6.0,2.0,4.0,4.0,6.0,1314.0,59.6,2741.15,5015.15,8.57,0.92,26.4,682.0,59.0,726.0,7.57,140.976,8.0,15.9994,2.0,1.0,1.0,5.0,0.6,0.73,0.465,0.6,0.78,0.79,0.77,3.5023,2.18,0.659,0.0,1.0,1.0,1.0,0.0,0.0,1.0,376.0,0.793,54.75,90.15,0.00143,0.24,0.22259,3.4099,0.02674,79.0,0.804,45.505,53.0740379,1052.7233952,786.2932271,368.8910565
719,7218,mp-27559,Na14 Cd2 O9,365.868702202241,14.6347480880896,3.13470407856441,25,5.0,147,6.71864737153524,6.71865936971711,9.35923792016067,89.9997184787674,89.9996100645917,120.002360447072,-4.064742004,-1.46948872281897,0.0,1.3896,0.0,0.0,0,0,2.21187524913811,2.51382935108559,2.35826600427369,0.007999406851454,0.251456326945247,0.880097144308366,0.054664418901141,0.14759393103308,1.17395451301589,4.1088407955556,0.255207502829541,0.68906025763976,12.88,27.62693408,2.8,7.279999999999999,3.4000000000000004,38.04,1.3480000000000003,1.2436,1.8286,1.3480000000000003,1.1588,1.8944,1.8056,4.747972,4.6568000000000005,1.90784,0.9152,3.68,2.8000000000000003,1.44,1.44,0.8,2.8800000000000003,820.24,14.077480000000005,274.966,762.95,1.2362748,1.0384,2.0303724,63.490764000000006,86.71362640000001,159.64,1.65928,74.75688,40.0,96.4116,3.0,15.0,6.0,85.0,1.2000000000000002,0.81,2.185,1.2000000000000002,0.2899999999999999,2.51,2.43,5.8325000000000005,4.69,2.741,4.44,11.0,5.0,1.0,4.0,10.0,5.0,818.0,22.807,539.3,1066.0,8.648570000000001,1.0,5.96941,96.1601,140.97326,140.0,1.507,210.976,48.0,112.411,5.0,16.0,7.0,87.0,1.8,1.54,2.65,1.8,1.21,3.44,3.32,8.3703,7.54,3.61,4.44,12.0,6.0,2.0,4.0,10.0,6.0,1314.0,23.6,594.05,1156.15,8.65,1.23,6.192,99.57,141.0,249.0,2.62,140.976,8.0,15.9994,2.0,1.0,1.0,2.0,0.6,0.73,0.465,0.6,0.92,0.93,0.89,2.5378,2.85,0.869,0.0,1.0,1.0,1.0,0.0,0.0,1.0,496.0,0.793,54.75,90.15,0.00143,0.23,0.22259,3.4099,0.02674,109.0,1.113,-70.0,11.5297679,657.771046,553.7331351,208.8610817
720,7232,mp-27622,Na16 Pb8 O16,685.019213073237,17.1254803268309,5.53035317070831,40,3.0,60,5.95006384,6.88611137,16.71887631,90.0,90.0,90.0,-4.8336181215,-1.58340310562069,0.0,2.3664,0.0,0.0,0,0,2.12875809246418,2.67764832262875,2.3679159302703,0.029074365754215,0.49049719130152,1.40142054657577,0.116785045547981,0.140142054657577,1.51889033859372,4.33968668169634,0.361640556808028,0.433968668169634,24.000000000000004,57.0356672,3.2,9.6,4.2,51.8,1.32,1.2020000000000002,1.664,1.32,1.246,2.108,2.068,5.31132,4.936,2.1624,0.888,3.6000000000000005,3.6000000000000005,1.6,2.0,2.0,3.6000000000000005,867.2,11.1172,290.41,901.15,2.668972,0.8860000000000001,2.088036,75.68796,63.47069600000001,182.40000000000003,1.8992,84.42128,74.0,191.2006,4.0,15.0,6.0,85.0,1.2000000000000002,0.81,2.185,1.2000000000000002,0.33,2.51,2.43,5.8325000000000005,4.69,2.741,2.44,5.0,5.0,1.0,4.0,10.0,5.0,818.0,22.807,545.9,1923.0,11.39857,1.1,4.57641,174.2901,140.97326,140.0,1.507,106.5556,82.0,207.2,6.0,16.0,7.0,87.0,1.8,1.54,2.65,1.8,1.49,3.44,3.32,8.3703,7.54,3.61,2.44,6.0,6.0,2.0,4.0,10.0,6.0,1314.0,23.6,600.65,2013.15,11.4,1.23,4.799,177.7,141.0,249.0,2.62,140.976,8.0,15.9994,2.0,1.0,1.0,2.0,0.6,0.73,0.465,0.6,1.16,0.93,0.89,2.5378,2.85,0.869,0.0,1.0,1.0,1.0,0.0,0.0,1.0,496.0,0.793,54.75,90.15,0.00143,0.13,0.22259,3.4099,0.02674,109.0,1.113,34.4204,-22.7117392,1190.1408713,870.8272482,334.3305222
